ID,Date,Element,Data_Value
UPM00034519,2009-01-05,TMAX,-70
UPM00034519,2010-04-28,TMAX,177
UPM00034519,2009-03-05,TMIN,-58
UPM00034519,2014-03-19,TMAX,86
UPM00034519,2006-11-06,TMIN,-39
UPM00034519,2014-01-04,TMIN,-9
UPM00034519,2014-03-19,TMIN,-16
UPM00034519,2010-02-24,TMAX,44
UPM00034519,2010-02-24,TMIN,-43
UPM00034524,2012-10-23,TMAX,137
UPM00034519,2006-11-08,TMIN,-27
UPM00034519,2014-03-18,TMAX,56
UPM00034524,2008-03-11,TMIN,60
UPM00034519,2010-03-31,TMIN,74
UPM00034519,2013-08-31,TMAX,238
UPM00034519,2010-03-31,TMAX,174
UPM00034519,2005-02-23,TMAX,-13
UPM00034519,2006-03-26,TMAX,86
UPM00034519,2013-04-19,TMIN,48
UPM00034519,2013-04-19,TMAX,192
UPM00034524,2008-03-26,TMIN,10
UPM00034524,2014-12-02,TMIN,-174
UPM00034519,2014-03-02,TMAX,60
UPM00034524,2005-01-25,TMAX,-25
UPM00034519,2014-03-02,TMIN,4
UPM00034524,2014-09-09,TMAX,180
UPM00034524,2008-08-14,TMAX,342
UPM00034524,2007-05-12,TMIN,102
UPM00034519,2006-05-02,TMAX,137
UPM00034519,2006-05-02,TMIN,-6
UPM00034524,2008-08-16,TMAX,347
UPM00034524,2006-06-24,TMIN,186
UPM00034524,2009-05-25,TMIN,77
UPM00034524,2008-08-29,TMIN,168
UPM00034519,2006-09-03,TMAX,209
UPM00034524,2014-10-25,TMIN,-90
UPM00034524,2014-10-25,TMAX,-2
UPM00034519,2009-09-23,TMIN,76
UPM00034524,2005-06-23,TMAX,199
UPM00034519,2009-09-23,TMAX,238
UPM00034519,2011-09-17,TMIN,80
UPM00034519,2011-09-17,TMAX,205
UPM00034524,2015-01-05,TMAX,-16
UPM00034524,2006-08-05,TMIN,221
UPM00034519,2012-03-21,TMAX,57
UPM00034524,2008-11-07,TMIN,-40
UPM00034524,2009-04-10,TMIN,-5
UPM00034524,2007-04-16,TMAX,94
UPM00034519,2012-03-21,TMIN,11
UPM00034524,2007-04-16,TMIN,-5
UPM00034524,2005-06-23,TMIN,101
UPM00034524,2006-10-11,TMIN,32
UPM00034519,2013-12-26,TMAX,16
UPM00034519,2013-12-26,TMIN,-20
UPM00034524,2006-10-11,TMAX,128
UPM00034519,2006-03-03,TMIN,-62
UPM00034524,2008-12-01,TMIN,-5
UPM00034524,2008-04-15,TMIN,30
UPM00034524,2005-01-25,TMIN,-61
UPM00034524,2014-12-14,TMAX,29
UPM00034519,2010-06-18,TMIN,99
UPM00034519,2013-01-12,TMAX,20
UPM00034519,2013-04-24,TMIN,14
UPM00034519,2013-04-24,TMAX,200
UPM00034519,2012-02-28,TMAX,10
UPM00034519,2012-02-29,TMAX,12
UPM00034524,2005-05-20,TMAX,260
UPM00034519,2012-02-28,TMIN,-20
UPM00034519,2012-02-29,TMIN,-13
UPM00034524,2005-05-20,TMIN,151
UPM00034524,2007-05-16,TMAX,249
UPM00034524,2007-05-16,TMIN,127
UPM00034519,2007-12-04,TMIN,6
UPM00034519,2009-02-15,TMAX,58
UPM00034519,2007-09-10,TMAX,221
UPM00034519,2007-09-10,TMIN,97
UPM00034524,2014-09-30,TMIN,93
UPM00034524,2014-09-30,TMAX,186
UPM00034519,2013-07-10,TMIN,158
UPM00034524,2006-04-08,TMIN,72
UPM00034519,2010-06-18,TMAX,216
UPM00034524,2008-04-25,TMIN,15
UPM00034524,2009-03-12,TMAX,72
UPM00034519,2013-12-07,TMAX,21
UPM00034519,2013-12-07,TMIN,-20
UPM00034524,2008-01-08,TMIN,-180
UPM00034524,2005-06-14,TMAX,232
UPM00034519,2007-12-04,TMAX,33
UPM00034524,2012-10-23,TMIN,42
UPM00034524,2014-09-05,TMIN,90
UPM00034524,2007-02-20,TMIN,-5
UPM00034519,2009-01-08,TMIN,-183
UPM00034524,2007-02-20,TMAX,8
UPM00034519,2013-05-05,TMAX,302
UPM00034519,2013-05-05,TMIN,130
UPM00034524,2014-08-20,TMIN,126
UPM00034524,2014-08-20,TMAX,269
UPM00034519,2012-04-28,TMAX,271
UPM00034519,2012-04-28,TMIN,145
UPM00034519,2014-02-10,TMIN,8
UPM00034519,2014-02-10,TMAX,33
UPM00034519,2009-07-01,TMIN,163
UPM00034524,2007-02-17,TMIN,-62
UPM00034519,2009-07-01,TMAX,293
UPM00034524,2005-01-19,TMIN,-45
UPM00034524,2005-01-19,TMAX,-14
UPM00034519,2010-04-21,TMIN,92
UPM00034519,2007-12-24,TMIN,-14
UPM00034524,2008-07-30,TMIN,135
UPM00034524,2008-07-30,TMAX,230
UPM00034519,2005-05-05,TMIN,73
UPM00034519,2008-04-09,TMIN,87
UPM00034524,2014-09-05,TMAX,225
UPM00034519,2008-04-09,TMAX,156
UPM00034519,2005-10-25,TMIN,71
UPM00034519,2012-12-16,TMAX,-117
UPM00034519,2011-06-18,TMIN,172
UPM00034519,2010-07-01,TMAX,271
UPM00034519,2010-07-01,TMIN,182
UPM00034524,2006-09-06,TMIN,96
UPM00034519,2011-06-18,TMAX,280
UPM00034519,2007-01-29,TMIN,-113
UPM00034519,2008-02-21,TMIN,-95
UPM00034519,2007-01-29,TMAX,8
UPM00034519,2006-12-06,TMIN,10
UPM00034519,2014-03-28,TMAX,82
UPM00034519,2007-12-03,TMIN,-16
UPM00034519,2010-06-21,TMAX,299
UPM00034519,2010-03-25,TMAX,73
UPM00034519,2010-03-25,TMIN,-14
UPM00034519,2013-05-21,TMAX,282
UPM00034524,2014-10-01,TMAX,145
UPM00034524,2005-10-19,TMIN,35
UPM00034524,2008-10-15,TMAX,193
UPM00034524,2005-10-19,TMAX,113
UPM00034519,2007-02-02,TMIN,2
UPM00034519,2005-10-25,TMAX,137
UPM00034519,2007-01-25,TMAX,95
UPM00034519,2012-12-16,TMIN,-161
UPM00034519,2007-02-02,TMAX,6
UPM00034519,2009-03-17,TMIN,-48
UPM00034519,2013-08-27,TMAX,260
UPM00034519,2013-08-27,TMIN,173
UPM00034519,2007-01-10,TMIN,1
UPM00034519,2013-02-28,TMAX,70
UPM00034519,2013-02-28,TMIN,-62
UPM00034519,2012-01-21,TMIN,-84
UPM00034519,2012-02-27,TMIN,-17
UPM00034519,2012-02-27,TMAX,12
UPM00034519,2013-08-02,TMAX,296
UPM00034519,2013-08-02,TMIN,165
UPM00034519,2007-06-05,TMAX,262
UPM00034524,2006-08-30,TMIN,153
UPM00034519,2007-06-05,TMIN,113
UPM00034524,2006-08-30,TMAX,244
UPM00034524,2014-11-02,TMAX,26
UPM00034519,2012-01-21,TMAX,-52
UPM00034519,2008-09-25,TMIN,80
UPM00034519,2010-01-02,TMIN,-2
UPM00034519,2010-01-02,TMAX,73
UPM00034524,2008-12-12,TMIN,-44
UPM00034519,2009-10-07,TMIN,25
UPM00034519,2009-10-07,TMAX,160
UPM00034519,2013-07-08,TMIN,198
UPM00034519,2013-07-08,TMAX,330
UPM00034519,2005-02-23,TMIN,-55
UPM00034519,2007-01-10,TMAX,44
UPM00034519,2009-12-05,TMAX,54
UPM00034519,2011-02-15,TMAX,-122
UPM00034519,2013-10-20,TMIN,2
UPM00034524,2008-07-17,TMIN,214
UPM00034524,2014-08-12,TMAX,315
UPM00034524,2014-08-12,TMIN,180
UPM00034524,2008-07-17,TMAX,333
UPM00034524,2006-04-22,TMIN,78
UPM00034524,2005-11-12,TMIN,3
UPM00034524,2005-11-12,TMAX,17
UPM00034524,2005-06-14,TMIN,122
UPM00034519,2011-03-26,TMAX,118
UPM00034524,2007-02-26,TMIN,-144
UPM00034524,2007-02-26,TMAX,-48
UPM00034519,2005-08-01,TMIN,212
UPM00034519,2013-05-12,TMAX,254
UPM00034519,2013-03-31,TMAX,132
UPM00034519,2013-03-31,TMIN,14
UPM00034524,2012-10-25,TMIN,20
UPM00034519,2006-07-08,TMIN,155
UPM00034524,2007-05-31,TMAX,332
UPM00034519,2009-02-19,TMIN,-28
UPM00034519,2014-01-03,TMAX,-8
UPM00034519,2014-01-03,TMIN,-23
UPM00034519,2011-02-15,TMIN,-200
UPM00034519,2009-12-05,TMIN,26
UPM00034519,2013-10-20,TMAX,91
UPM00034524,2012-10-25,TMAX,55
UPM00034524,2007-05-07,TMAX,182
UPM00034524,2005-10-21,TMIN,-43
UPM00034524,2007-05-25,TMIN,219
UPM00034519,2006-03-30,TMAX,139
UPM00034524,2012-10-19,TMIN,95
UPM00034519,2012-11-20,TMIN,48
UPM00034519,2012-11-20,TMAX,85
UPM00034519,2010-07-25,TMAX,264
UPM00034524,2006-03-10,TMIN,-167
UPM00034524,2006-03-10,TMAX,-32
UPM00034524,2014-10-29,TMIN,-5
UPM00034519,2007-06-15,TMAX,308
UPM00034519,2007-03-07,TMIN,-29
UPM00034524,2014-10-29,TMAX,110
UPM00034524,2008-11-12,TMIN,32
UPM00034524,2014-09-22,TMAX,150
UPM00034519,2012-09-24,TMIN,77
UPM00034524,2008-10-29,TMIN,38
UPM00034519,2012-09-24,TMAX,172
UPM00034519,2013-07-12,TMAX,317
UPM00034519,2012-08-25,TMAX,340
UPM00034519,2012-08-25,TMIN,180
UPM00034524,2014-09-22,TMIN,64
UPM00034519,2012-06-18,TMAX,289
UPM00034519,2012-06-18,TMIN,148
UPM00034519,2013-12-06,TMIN,-50
UPM00034519,2014-05-04,TMAX,215
UPM00034524,2005-05-24,TMAX,296
UPM00034524,2012-10-19,TMAX,166
UPM00034519,2013-07-12,TMIN,168
UPM00034524,2014-10-03,TMAX,134
UPM00034519,2005-03-07,TMIN,-11
UPM00034519,2013-10-23,TMAX,84
UPM00034519,2007-03-22,TMAX,130
UPM00034519,2007-03-22,TMIN,34
UPM00034519,2011-11-07,TMAX,-12
UPM00034519,2011-11-07,TMIN,-112
UPM00034519,2006-09-29,TMAX,254
UPM00034519,2009-12-25,TMIN,-17
UPM00034519,2008-03-06,TMIN,-2
UPM00034524,2008-08-10,TMAX,278
UPM00034519,2006-09-29,TMIN,152
UPM00034519,2013-08-08,TMIN,173
UPM00034519,2013-08-08,TMAX,300
UPM00034519,2005-01-21,TMIN,-11
UPM00034524,2006-10-08,TMAX,128
UPM00034519,2013-07-23,TMIN,120
UPM00034519,2013-07-23,TMAX,242
UPM00034519,2013-12-27,TMIN,-10
UPM00034519,2013-01-11,TMIN,-106
UPM00034519,2013-12-27,TMAX,26
UPM00034519,2006-03-30,TMIN,41
UPM00034519,2007-06-15,TMIN,168
UPM00034519,2014-05-04,TMIN,80
UPM00034524,2014-10-03,TMIN,0
UPM00034524,2007-02-10,TMIN,20
UPM00034524,2007-06-12,TMIN,150
UPM00034524,2014-08-18,TMAX,213
UPM00034519,2010-10-08,TMAX,104
UPM00034519,2010-10-08,TMIN,15
UPM00034524,2005-07-04,TMIN,150
UPM00034524,2005-07-04,TMAX,241
UPM00034519,2006-04-05,TMAX,114
UPM00034524,2014-10-04,TMIN,20
UPM00034519,2012-12-23,TMAX,-104
UPM00034524,2014-09-16,TMIN,85
UPM00034519,2014-04-24,TMAX,196
UPM00034524,2005-07-05,TMAX,202
UPM00034519,2008-01-23,TMIN,16
UPM00034524,2005-07-05,TMIN,135
UPM00034519,2006-04-05,TMIN,43
UPM00034524,2014-10-04,TMAX,137
UPM00034524,2014-09-16,TMAX,194
UPM00034519,2007-11-01,TMIN,79
UPM00034524,2005-10-22,TMAX,105
UPM00034524,2005-10-22,TMIN,-25
UPM00034524,2007-02-13,TMIN,10
UPM00034519,2006-08-12,TMIN,223
UPM00034519,2010-03-13,TMAX,4
UPM00034524,2007-05-19,TMIN,135
UPM00034524,2008-10-16,TMIN,98
UPM00034519,2010-07-31,TMIN,194
UPM00034519,2006-09-25,TMIN,136
UPM00034519,2013-09-01,TMIN,148
UPM00034524,2007-06-12,TMAX,274
UPM00034519,2009-06-12,TMIN,191
UPM00034524,2008-04-02,TMIN,40
UPM00034519,2011-03-24,TMIN,-14
UPM00034519,2011-03-24,TMAX,60
UPM00034519,2010-07-31,TMAX,361
UPM00034519,2012-09-21,TMAX,277
UPM00034519,2012-09-21,TMIN,106
UPM00034524,2008-04-02,TMAX,119
UPM00034524,2005-05-24,TMIN,171
UPM00034519,2011-09-15,TMIN,158
UPM00034519,2011-04-26,TMAX,234
UPM00034524,2008-09-08,TMAX,297
UPM00034519,2011-09-15,TMAX,278
UPM00034519,2011-04-26,TMIN,102
UPM00034519,2009-03-24,TMIN,0
UPM00034519,2011-10-19,TMAX,101
UPM00034519,2006-02-20,TMAX,10
UPM00034519,2006-02-20,TMIN,-30
UPM00034524,2006-03-30,TMAX,115
UPM00034524,2006-03-30,TMIN,40
UPM00034524,2007-04-15,TMAX,83
UPM00034519,2011-10-19,TMIN,76
UPM00034519,2013-09-01,TMAX,219
UPM00034519,2012-08-02,TMAX,347
UPM00034519,2008-05-20,TMIN,123
UPM00034519,2012-08-02,TMIN,207
UPM00034519,2013-06-10,TMAX,303
UPM00034519,2013-06-10,TMIN,160
UPM00034524,2005-02-15,TMIN,-22
UPM00034519,2011-12-27,TMIN,-27
UPM00034519,2011-12-27,TMAX,28
UPM00034519,2013-10-03,TMAX,20
UPM00034519,2013-10-03,TMIN,2
UPM00034524,2014-08-13,TMAX,325
UPM00034519,2013-12-01,TMIN,-8
UPM00034519,2012-07-06,TMAX,272
UPM00034524,2014-08-13,TMIN,183
UPM00034519,2013-12-01,TMAX,40
UPM00034519,2012-07-06,TMIN,182
UPM00034519,2005-04-05,TMAX,161
UPM00034524,2007-04-05,TMIN,41
UPM00034524,2014-07-23,TMIN,132
UPM00034524,2014-07-23,TMAX,271
UPM00034519,2008-11-28,TMIN,-64
UPM00034519,2007-11-27,TMIN,11
UPM00034519,2009-05-07,TMIN,71
UPM00034524,2009-06-04,TMIN,159
UPM00034519,2012-12-02,TMAX,127
UPM00034524,2008-12-16,TMIN,-79
UPM00034524,2005-02-15,TMAX,28
UPM00034524,2008-12-16,TMAX,-76
UPM00034519,2010-03-15,TMAX,77
UPM00034519,2008-11-24,TMIN,0
UPM00034519,2005-04-04,TMAX,149
UPM00034524,2009-04-01,TMIN,62
UPM00034524,2009-04-01,TMAX,92
UPM00034524,2012-09-03,TMAX,236
UPM00034524,2012-09-03,TMIN,108
UPM00034524,2014-12-25,TMAX,56
UPM00034519,2009-08-11,TMAX,208
UPM00034519,2009-08-11,TMIN,114
UPM00034519,2013-09-25,TMAX,118
UPM00034519,2009-12-14,TMAX,-68
UPM00034519,2008-06-10,TMIN,99
UPM00034519,2013-10-27,TMAX,95
UPM00034519,2013-10-27,TMIN,65
UPM00034519,2010-12-26,TMAX,107
UPM00034519,2010-12-26,TMIN,33
UPM00034519,2011-12-03,TMIN,-23
UPM00034519,2010-08-14,TMAX,357
UPM00034519,2010-07-02,TMIN,168
UPM00034519,2010-07-02,TMAX,290
UPM00034519,2011-06-24,TMIN,141
UPM00034519,2011-06-24,TMAX,277
UPM00034519,2013-05-20,TMIN,157
UPM00034519,2010-06-11,TMIN,176
UPM00034519,2010-03-15,TMIN,-15
UPM00034519,2013-08-04,TMAX,210
UPM00034524,2006-01-28,TMIN,-139
UPM00034519,2010-06-11,TMAX,322
UPM00034519,2007-11-16,TMIN,16
UPM00034519,2006-09-21,TMIN,110
UPM00034519,2007-10-19,TMIN,98
UPM00034519,2005-02-06,TMAX,-102
UPM00034519,2013-01-18,TMIN,-16
UPM00034519,2013-01-18,TMAX,32
UPM00034519,2010-08-14,TMIN,231
UPM00034519,2013-10-11,TMAX,146
UPM00034524,2007-02-25,TMAX,-38
UPM00034524,2009-02-05,TMIN,-30
UPM00034519,2011-10-26,TMAX,16
UPM00034519,2011-10-26,TMIN,-44
UPM00034524,2008-06-30,TMIN,132
UPM00034519,2012-06-30,TMAX,242
UPM00034519,2012-06-30,TMIN,127
UPM00034524,2009-04-27,TMIN,90
UPM00034524,2009-04-27,TMAX,226
UPM00034519,2009-10-14,TMIN,128
UPM00034519,2009-09-11,TMIN,159
UPM00034519,2009-10-14,TMAX,220
UPM00034519,2009-09-11,TMAX,257
UPM00034519,2010-10-28,TMAX,42
UPM00034519,2007-10-29,TMIN,45
UPM00034519,2007-05-07,TMIN,63
UPM00034524,2009-04-09,TMIN,-22
UPM00034519,2007-05-07,TMAX,190
UPM00034524,2009-04-09,TMAX,73
UPM00034524,2008-07-22,TMAX,312
UPM00034519,2012-05-11,TMAX,305
UPM00034519,2012-05-11,TMIN,160
UPM00034524,2005-08-09,TMIN,183
UPM00034524,2008-07-22,TMIN,190
UPM00034519,2009-09-14,TMIN,117
UPM00034519,2005-07-07,TMIN,135
UPM00034519,2009-09-14,TMAX,249
UPM00034524,2005-08-09,TMAX,277
UPM00034519,2013-08-04,TMIN,126
UPM00034524,2012-10-18,TMAX,194
UPM00034524,2005-10-20,TMIN,26
UPM00034519,2007-02-17,TMIN,-48
UPM00034519,2014-02-28,TMAX,23
UPM00034524,2007-01-26,TMIN,44
UPM00034524,2014-11-18,TMAX,-10
UPM00034524,2007-01-26,TMAX,58
UPM00034524,2008-09-10,TMAX,264
UPM00034524,2008-09-10,TMIN,182
UPM00034519,2009-02-26,TMIN,-55
UPM00034524,2014-11-18,TMIN,-64
UPM00034519,2010-05-09,TMAX,231
UPM00034519,2013-02-06,TMIN,-23
UPM00034519,2008-10-16,TMIN,99
UPM00034519,2014-02-28,TMIN,-37
UPM00034524,2005-10-20,TMAX,75
UPM00034519,2006-05-22,TMAX,233
UPM00034519,2010-03-04,TMAX,48
UPM00034524,2009-04-26,TMAX,186
UPM00034524,2005-03-26,TMIN,-13
UPM00034524,2014-10-28,TMAX,66
UPM00034524,2005-11-29,TMIN,68
UPM00034524,2014-10-28,TMIN,-56
UPM00034519,2013-01-19,TMAX,52
UPM00034519,2013-01-19,TMIN,15
UPM00034524,2009-04-28,TMIN,155
UPM00034519,2010-06-20,TMAX,304
UPM00034519,2010-06-20,TMIN,161
UPM00034524,2007-08-22,TMAX,351
UPM00034519,2006-03-18,TMIN,6
UPM00034524,2009-04-28,TMAX,248
UPM00034519,2013-11-30,TMIN,-10
UPM00034519,2013-11-30,TMAX,26
UPM00034524,2008-12-26,TMIN,-95
UPM00034524,2008-07-20,TMIN,178
UPM00034524,2008-07-20,TMAX,276
UPM00034519,2010-05-05,TMIN,112
UPM00034519,2010-05-05,TMAX,247
UPM00034524,2008-09-24,TMIN,74
UPM00034524,2008-09-24,TMAX,84
UPM00034524,2007-12-17,TMIN,-72
UPM00034519,2006-06-09,TMAX,228
UPM00034524,2005-08-16,TMIN,171
UPM00034519,2006-06-09,TMIN,123
UPM00034519,2012-08-10,TMAX,300
UPM00034524,2012-10-02,TMIN,80
UPM00034519,2005-04-21,TMIN,85
UPM00034524,2012-10-02,TMAX,219
UPM00034524,2008-09-01,TMIN,64
UPM00034519,2012-11-08,TMIN,3
UPM00034519,2007-07-15,TMAX,262
UPM00034519,2012-11-08,TMAX,88
UPM00034519,2006-06-30,TMAX,312
UPM00034524,2005-07-26,TMAX,260
UPM00034524,2005-07-26,TMIN,160
UPM00034524,2005-11-29,TMAX,80
UPM00034519,2005-04-26,TMIN,58
UPM00034519,2005-04-26,TMAX,158
UPM00034519,2013-01-01,TMAX,20
UPM00034519,2013-01-01,TMIN,-60
UPM00034519,2006-09-06,TMIN,112
UPM00034519,2012-08-10,TMIN,180
UPM00034524,2006-08-11,TMIN,170
UPM00034524,2006-08-11,TMAX,303
UPM00034524,2015-01-22,TMAX,-4
UPM00034519,2011-10-28,TMAX,60
UPM00034519,2011-10-28,TMIN,18
UPM00034524,2009-01-14,TMIN,-54
UPM00034524,2005-03-26,TMAX,27
UPM00034524,2005-08-16,TMAX,288
UPM00034524,2014-11-20,TMAX,27
UPM00034519,2009-11-10,TMIN,44
UPM00034524,2008-11-02,TMAX,142
UPM00034524,2014-12-15,TMAX,41
UPM00034519,2012-12-05,TMAX,0
UPM00034519,2012-12-05,TMIN,-14
UPM00034524,2014-12-15,TMIN,-46
UPM00034519,2012-04-21,TMAX,214
UPM00034519,2012-04-21,TMIN,91
UPM00034524,2006-06-26,TMIN,186
UPM00034524,2006-06-26,TMAX,293
UPM00034524,2005-06-29,TMIN,130
UPM00034524,2005-06-29,TMAX,246
UPM00034519,2014-01-08,TMIN,-2
UPM00034519,2014-01-08,TMAX,8
UPM00034519,2011-01-27,TMIN,-180
UPM00034519,2011-01-27,TMAX,-51
UPM00034519,2010-10-10,TMIN,66
UPM00034524,2006-10-17,TMIN,16
UPM00034524,2008-01-22,TMAX,36
UPM00034524,2008-06-26,TMIN,77
UPM00034524,2008-01-22,TMIN,-1
UPM00034524,2007-11-22,TMIN,-86
UPM00034519,2013-08-20,TMAX,275
UPM00034519,2013-08-20,TMIN,146
UPM00034519,2006-08-18,TMIN,172
UPM00034519,2006-08-18,TMAX,315
UPM00034519,2006-10-30,TMIN,72
UPM00034519,2009-08-27,TMIN,99
UPM00034519,2014-05-07,TMIN,17
UPM00034519,2007-06-19,TMIN,165
UPM00034519,2009-11-10,TMAX,68
UPM00034519,2007-06-19,TMAX,291
UPM00034519,2012-10-28,TMAX,170
UPM00034519,2012-10-28,TMIN,59
UPM00034519,2010-09-06,TMIN,129
UPM00034519,2011-03-13,TMAX,72
UPM00034519,2011-03-13,TMIN,-38
UPM00034524,2008-03-05,TMIN,-3
UPM00034519,2010-09-06,TMAX,234
UPM00034519,2006-06-30,TMIN,190
UPM00034524,2008-03-05,TMAX,36
UPM00034524,2007-03-25,TMAX,63
UPM00034519,2012-09-30,TMAX,220
UPM00034519,2008-05-22,TMIN,140
UPM00034524,2006-05-13,TMIN,76
UPM00034524,2008-10-24,TMIN,40
UPM00034519,2006-03-13,TMAX,40
UPM00034519,2006-03-13,TMIN,2
UPM00034524,2007-04-12,TMIN,42
UPM00034524,2007-04-12,TMAX,143
UPM00034524,2007-05-05,TMIN,36
UPM00034519,2009-08-27,TMAX,259
UPM00034519,2012-09-30,TMIN,83
UPM00034519,2010-02-15,TMAX,28
UPM00034519,2008-05-12,TMIN,89
UPM00034524,2007-11-06,TMIN,-76
UPM00034519,2006-09-01,TMAX,242
UPM00034524,2005-12-09,TMIN,13
UPM00034524,2005-12-09,TMAX,77
UPM00034519,2008-09-21,TMAX,175
UPM00034519,2008-09-21,TMIN,132
UPM00034519,2010-05-02,TMAX,212
UPM00034519,2010-05-02,TMIN,76
UPM00034524,2006-02-28,TMIN,-25
UPM00034519,2011-08-30,TMAX,304
UPM00034519,2011-08-30,TMIN,160
UPM00034519,2013-07-06,TMAX,300
UPM00034524,2007-05-04,TMAX,100
UPM00034519,2005-06-22,TMIN,89
UPM00034524,2007-05-04,TMIN,5
UPM00034519,2009-10-17,TMIN,141
UPM00034519,2009-10-17,TMAX,183
UPM00034519,2007-04-05,TMIN,64
UPM00034519,2005-07-14,TMAX,270
UPM00034524,2006-07-31,TMIN,150
UPM00034524,2006-07-31,TMAX,283
UPM00034519,2009-08-15,TMAX,260
UPM00034524,2006-06-21,TMIN,170
UPM00034519,2013-02-05,TMAX,25
UPM00034519,2006-09-01,TMIN,112
UPM00034519,2005-07-14,TMIN,127
UPM00034524,2005-04-27,TMAX,175
UPM00034524,2007-12-11,TMIN,-48
UPM00034519,2010-03-04,TMIN,-38
UPM00034524,2009-03-30,TMIN,11
UPM00034519,2014-02-05,TMIN,-114
UPM00034519,2014-02-05,TMAX,-43
UPM00034519,2006-01-09,TMIN,-54
UPM00034519,2005-01-26,TMIN,-56
UPM00034519,2005-01-26,TMAX,-55
UPM00034519,2014-02-21,TMIN,8
UPM00034524,2005-03-04,TMIN,-80
UPM00034519,2011-05-09,TMIN,90
UPM00034519,2011-05-09,TMAX,195
UPM00034524,2014-08-08,TMAX,304
UPM00034524,2014-08-08,TMIN,178
UPM00034519,2014-02-21,TMAX,40
UPM00034524,2007-04-21,TMIN,50
UPM00034519,2012-12-18,TMAX,-106
UPM00034524,2007-02-23,TMIN,-170
UPM00034524,2005-03-04,TMAX,-54
UPM00034519,2012-12-18,TMIN,-170
UPM00034519,2011-09-29,TMAX,112
UPM00034524,2007-06-01,TMAX,332
UPM00034524,2006-09-16,TMIN,34
UPM00034524,2007-06-01,TMIN,204
UPM00034524,2005-04-27,TMIN,52
UPM00034519,2013-11-10,TMAX,124
UPM00034519,2013-11-10,TMIN,40
UPM00034519,2012-05-17,TMAX,224
UPM00034519,2009-10-25,TMAX,103
UPM00034519,2005-08-03,TMAX,322
UPM00034519,2005-08-03,TMIN,188
UPM00034519,2013-03-13,TMIN,-16
UPM00034524,2007-06-06,TMAX,211
UPM00034519,2012-10-06,TMAX,184
UPM00034524,2007-06-06,TMIN,124
UPM00034519,2012-10-06,TMIN,9
UPM00034519,2010-11-05,TMAX,161
UPM00034519,2010-11-05,TMIN,76
UPM00034519,2012-06-28,TMAX,250
UPM00034519,2012-06-28,TMIN,124
UPM00034519,2005-04-30,TMIN,54
UPM00034519,2006-05-05,TMIN,78
UPM00034519,2006-05-05,TMAX,201
UPM00034519,2007-06-27,TMIN,200
UPM00034519,2008-12-15,TMIN,-88
UPM00034519,2013-05-10,TMIN,126
UPM00034519,2013-05-10,TMAX,265
UPM00034524,2006-11-13,TMIN,-10
UPM00034524,2006-04-03,TMAX,97
UPM00034519,2005-04-21,TMAX,215
UPM00034524,2006-04-03,TMIN,21
UPM00034519,2009-10-25,TMIN,77
UPM00034519,2013-02-11,TMAX,43
UPM00034519,2014-04-27,TMAX,202
UPM00034519,2014-04-27,TMIN,66
UPM00034519,2009-08-15,TMIN,123
UPM00034519,2010-01-13,TMAX,14
UPM00034519,2005-10-02,TMAX,249
UPM00034519,2010-01-13,TMIN,-16
UPM00034524,2007-08-09,TMIN,214
UPM00034524,2006-07-13,TMAX,314
UPM00034524,2006-07-13,TMIN,182
UPM00034524,2008-01-24,TMIN,-20
UPM00034524,2008-08-08,TMAX,220
UPM00034524,2014-09-27,TMAX,193
UPM00034519,2011-01-18,TMAX,-61
UPM00034519,2013-03-14,TMIN,9
UPM00034524,2006-05-22,TMAX,238
UPM00034519,2013-11-28,TMIN,-52
UPM00034519,2009-05-26,TMIN,59
UPM00034519,2005-09-13,TMAX,277
UPM00034519,2005-09-13,TMIN,127
UPM00034519,2014-05-07,TMAX,164
UPM00034519,2012-11-13,TMIN,-25
UPM00034519,2012-11-13,TMAX,98
UPM00034519,2013-06-04,TMAX,240
UPM00034519,2013-06-04,TMIN,145
UPM00034519,2006-11-24,TMIN,44
UPM00034524,2006-06-12,TMAX,215
UPM00034524,2006-05-22,TMIN,129
UPM00034519,2010-02-15,TMIN,6
UPM00034524,2012-12-17,TMAX,-166
UPM00034519,2011-06-10,TMAX,251
UPM00034519,2007-10-22,TMIN,105
UPM00034524,2009-03-16,TMAX,18
UPM00034524,2009-03-16,TMIN,-62
UPM00034519,2007-10-24,TMIN,76
UPM00034519,2012-09-16,TMAX,247
UPM00034519,2007-02-03,TMIN,-142
UPM00034519,2012-03-12,TMAX,3
UPM00034519,2008-07-14,TMIN,162
UPM00034519,2010-09-04,TMIN,108
UPM00034519,2010-09-04,TMAX,252
UPM00034524,2014-07-07,TMIN,157
UPM00034524,2014-07-07,TMAX,178
UPM00034519,2013-04-25,TMIN,58
UPM00034519,2013-04-25,TMAX,195
UPM00034524,2007-11-04,TMIN,-9
UPM00034519,2007-11-13,TMIN,1
UPM00034524,2005-08-04,TMIN,186
UPM00034524,2007-03-04,TMAX,33
UPM00034524,2005-01-30,TMAX,-79
UPM00034519,2010-05-24,TMAX,220
UPM00034519,2010-05-24,TMIN,122
UPM00034524,2005-08-04,TMAX,276
UPM00034519,2008-07-14,TMAX,307
UPM00034524,2015-01-16,TMAX,-3
UPM00034519,2008-11-17,TMIN,60
UPM00034519,2008-08-31,TMIN,104
